date_time,town,title,price,beds,sqft,url
2022-07-08 05:44, (bayview),"This lovely 2 Bedroom, 2 bath In SF",2690,2,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-this-lovely-bedroom-bath/7506190834.html
2022-07-08 05:41, (santa clara),Beautiful detached 1 Bed 1 Bath,2550,1,,https://sfbay.craigslist.org/sby/apa/d/santa-clara-beautiful-detached-bed-bath/7506183891.html
2022-07-08 05:36, (oakland downtown),"Beautiful, Clean, Fully Furnished 1-bedroom unit in Downtown Oakland",2250,1,,https://sfbay.craigslist.org/eby/apa/d/oakland-beautiful-clean-fully-furnished/7506186804.html
2022-07-08 05:33, (santa clara),Downstairs 1BR 1 Bath unit,1950,1,,https://sfbay.craigslist.org/sby/apa/d/santa-clara-downstairs-1br-bath-unit/7506182635.html
2022-07-08 05:29, (emeryville),"Easy Access to Shopping, Parking Garage, On-call Maintenance",2085,1,711.0,https://sfbay.craigslist.org/eby/apa/d/emeryville-easy-access-to-shopping/7497948384.html
2022-07-08 05:19, (Alamo Square),Pet Friendly Nopa Apt just 2 blocks from Alamo Square Park!,3995,2,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-pet-friendly-nopa-apt/7506182399.html
2022-07-08 05:18, (SOMA / south beach),"Corner 2 Bed, 2 Bath w/ Balcony!",3950,2,950.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-corner-bed-bath-balcony/7502479235.html
2022-07-08 05:17, (santa cruz),Charming 3 bedroom 2 bathroom house,4400,3,,https://sfbay.craigslist.org/scz/apa/d/santa-cruz-charming-bedroom-bathroom/7506176752.html
2022-07-08 05:16, (oakland downtown),"1 BR 1 BA Bay Views + The Best Life, A Must See!",2201,1,771.0,https://sfbay.craigslist.org/eby/apa/d/oakland-br-ba-bay-views-the-best-life/7506183944.html
2022-07-08 05:14, (marina / cow hollow),Marina 3bd/2ba - Spacious Open Layout!,6500,3,1550.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-marina-3bd-2ba-spacious/7503953238.html
2022-07-08 05:14, (Fremont),remodeled 1 bed 1 bath in fremont,2200,1,,https://sfbay.craigslist.org/eby/apa/d/fremont-remodeled-bed-bath-in-fremont/7506183364.html
2022-07-08 05:11, (richmond / point / annex),Beautiful 2 bed 1 bath unit in Richmond,2295,2,,https://sfbay.craigslist.org/eby/apa/d/albany-beautiful-bed-bath-unit-in/7496010835.html
2022-07-08 05:11, (richmond / point / annex),Beautiful 3 bed 2 bath! In Richmond,2895,3,,https://sfbay.craigslist.org/eby/apa/d/albany-beautiful-bed-bath-in-richmond/7496015100.html
2022-07-08 05:10, (danville / san ramon),Newly Updated Apartment Homes!!,3805,2,1100.0,https://sfbay.craigslist.org/eby/apa/d/danville-newly-updated-apartment-homes/7496916869.html
2022-07-08 05:10, (fremont / union city / newark),"Dog park, Assigned carport, BBQ grilling area",2195,1,660.0,https://sfbay.craigslist.org/eby/apa/d/union-city-dog-park-assigned-carport/7499331667.html
2022-07-08 05:10, (oakland north / temescal),Spacious Temescal duplex apartment,2950,1,700.0,https://sfbay.craigslist.org/eby/apa/d/oakland-spacious-temescal-duplex/7506182553.html
2022-07-08 05:05, (Hillsborough),"House for Rent  - 4 bedroom, 3 Full Bath",9800,4,2850.0,https://sfbay.craigslist.org/pen/apa/d/burlingame-house-for-rent-bedroom-full/7495178127.html
2022-07-08 05:04, (concord / pleasant hill / martinez),"One Month FREE! Ready for Immediate Move In! Pool, Fitness Center!",2189,2,792.0,https://sfbay.craigslist.org/eby/apa/d/pleasant-hill-one-month-free-ready-for/7499384471.html
2022-07-08 05:02, (oakland downtown),Roomy 1x1 With Private Patio & Vaulted Ceilings!!,3127,1,782.0,https://sfbay.craigslist.org/eby/apa/d/oakland-roomy-1x1-with-private-patio/7501855043.html
2022-07-08 05:02, (Richmond District),"Bi Level 4 Br Flat with laundry, Parking and Yard!",6995,4,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bi-level-br-flat-with/7497986166.html
2022-07-08 04:55, (santa cruz),Freshly painted and renovated independent unit,1300,,,https://sfbay.craigslist.org/scz/apa/d/santa-cruz-freshly-painted-and/7506173827.html
